"","MVIR1HS101D0PBMC1RSQ1","MVIR1HS107D0PBMC1RSQ1","MVIR1HS109D0PBMC1RSQ1","MVIR1HS10D0PBMC1RSQ4","MVIR1HS111D0PBMC1RSQ1","MVIR1HS127D0PBMC1RSQ1","MVIR1HS130D0PBMC1RSQ1","MVIR1HS131D0PBMC1RSQ1","MVIR1HS143D0PBMC1RSQ1","MVIR1HS148D0PBMC1RSQ1","MVIR1HS149D0PBMC1RSQ1","MVIR1HS150D0PBMC1RSQ1","MVIR1HS151D0PBMC1RSQ1","MVIR1HS152D0PBMC1RSQ1","MVIR1HS154D0PBMC1RSQ1","MVIR1HS156D0PBMC1RSQ1","MVIR1HS157D0PBMC1RSQ1","MVIR1HS158D0PBMC1RSQ1","MVIR1HS161D0PBMC1RSQ1","MVIR1HS162D0PBMC1RSQ1","MVIR1HS165D0PBMC1RSQ1","MVIR1HS16D0PBMC1RSQ2","MVIR1HS170D0PBMC1RSQ1","MVIR1HS172D0PBMC1RSQ1","MVIR1HS175D0PBMC1RSQ1","MVIR1HS176D0PBMC1RSQ1","MVIR1HS185D0PBMC1RSQ1","MVIR1HS186D0PBMC1RSQ1","MVIR1HS187D0PBMC1RSQ1","MVIR1HS188D0PBMC1RSQ1","MVIR1HS191D0PBMC1RSQ1","MVIR1HS193D0PBMC1RSQ1","MVIR1HS194D0PBMC1RSQ1","MVIR1HS195D0PBMC1RSQ1","MVIR1HS196D0PBMC1RSQ1","MVIR1HS197D0PBMC1RSQ1","MVIR1HS199D0PBMC1RSQ1","MVIR1HS1D0PBMC1RSQ2","MVIR1HS200D0PBMC1RSQ1","MVIR1HS203D0PBMC1RSQ1","MVIR1HS204D0PBMC1RSQ1","MVIR1HS206D0PBMC1RSQ1","MVIR1HS207D0PBMC1RSQ1","MVIR1HS209D0PBMC1RSQ1","MVIR1HS211D0PBMC1RSQ1","MVIR1HS21D0PBMC1RSQ4","MVIR1HS224D0PBMC1RSQ1","MVIR1HS232D0PBMC1RSQ1","MVIR1HS233D0PBMC1RSQ1","MVIR1HS237D0PBMC1RSQ1","MVIR1HS23D0PBMC1RSQ1","MVIR1HS250D0PBMC1RSQ1","MVIR1HS253D0PBMC1RSQ1","MVIR1HS254D0PBMC1RSQ1","MVIR1HS256D0PBMC1RSQ1","MVIR1HS262D0PBMC1RSQ1","MVIR1HS265D0PBMC1RSQ1","MVIR1HS271D0PBMC1RSQ1","MVIR1HS283D0PBMC1RSQ1","MVIR1HS287D0PBMC1RSQ1","MVIR1HS288D0PBMC1RSQ1","MVIR1HS290D0PBMC1RSQ1","MVIR1HS292D0PBMC1RSQ1","MVIR1HS293D0PBMC1RSQ1","MVIR1HS294D0PBMC1RSQ1","MVIR1HS296D0PBMC1RSQ1","MVIR1HS304D0PBMC1RSQ1","MVIR1HS306D0PBMC1RSQ1","MVIR1HS313D0PBMC1RSQ1","MVIR1HS314D0PBMC1RSQ1","MVIR1HS315D0PBMC1RSQ1","MVIR1HS316D0PBMC1RSQ1","MVIR1HS317D0PBMC1RSQ1","MVIR1HS318D0PBMC1RSQ1","MVIR1HS31D0PBMC1RSQ1","MVIR1HS324D0PBMC1RSQ1","MVIR1HS326D0PBMC1RSQ1","MVIR1HS327D0PBMC1RSQ1","MVIR1HS328D0PBMC1RSQ1","MVIR1HS331D0PBMC1RSQ1","MVIR1HS340D0PBMC1RSQ1","MVIR1HS342D0PBMC1RSQ1","MVIR1HS343D0PBMC1RSQ1","MVIR1HS344D0PBMC1RSQ1","MVIR1HS345D0PBMC1RSQ1","MVIR1HS353D0PBMC1RSQ1","MVIR1HS38D0PBMC1RSQ4","MVIR1HS419D0PBMC1RSQ1","MVIR1HS43D0PBMC1RSQ1","MVIR1HS44D0PBMC1RSQ1","MVIR1HS450D0PBMC1RSQ1","MVIR1HS45D0PBMC1RSQ1","MVIR1HS47D0PBMC1RSQ1","MVIR1HS51D0PBMC1RSQ1","MVIR1HS52D0PBMC1RSQ1","MVIR1HS53D0PBMC1RSQ1","MVIR1HS57D0PBMC1RSQ1","MVIR1HS59D0PBMC1RSQ1","MVIR1HS60D0PBMC1RSQ1","MVIR1HS62D0PBMC1RSQ1","MVIR1HS64D0PBMC1RSQ1","MVIR1HS65D0PBMC1RSQ1","MVIR1HS66D0PBMC1RSQ1","MVIR1HS72D0PBMC1RSQ1","MVIR1HS76D0PBMC1RSQ1","MVIR1HS77D0PBMC1RSQ1","MVIR1HS78D0PBMC1RSQ1","MVIR1HS92D0PBMC1RSQ1","MVIR1HS93D0PBMC1RSQ1","MVIR1HS94D0PBMC1RSQ1","MVIR1HS95D0PBMC1RSQ1","MVIR1HS9D0PBMC1RSQ2"
"ENSG00000125834",9.95672334,9.678633615,9.123436649,9.282498259,9.285365915,9.093896195,9.856687283,9.576092772,9.717503927,10.20103628,9.406674612,9.471651387,9.305943624,9.086170122,9.720594937,9.185625573,9.439980575,9.985235439,9.894864818,9.945286628,9.156382097,9.915055615,9.26816278,9.378787988,9.201498177,9.388944954,10.04575431,9.44165142,9.161971733,9.226909918,9.148468175,8.989346543,9.286664444,9.25258059,9.277594768,10.68897613,9.660986359,8.589898544,9.675692931,9.59341649,9.635160713,9.23066726,9.013487742,9.931414879,9.718722795,9.297243873,9.190985419,7.992333217,9.387418598,8.886980296,9.147259029,9.391581069,9.183922012,9.398919676,9.307664618,9.212554286,9.535466651,9.204776744,9.111388539,9.477704316,9.132478269,9.562584748,9.349070183,9.353068603,9.227280915,9.324244213,8.799797348,9.028219282,9.375068227,9.373172404,9.256801963,9.178381073,9.351133468,9.327938041,10.19219767,9.425740097,9.328193725,8.928343536,9.135221877,9.257474352,9.451981733,9.380017885,9.280053733,8.909357063,9.539700875,8.986564757,8.606397794,9.433554996,9.640754977,9.595007227,9.077713642,9.460908919,9.886080041,9.472425421,9.602720366,9.770283529,9.973714795,9.672550059,9.788459857,9.5724532,9.907923624,9.883164698,9.941566881,9.685118674,9.66529375,9.278410105,9.264047493,9.248265994,9.333134367,9.616269624,9.379190932,8.954175159
"ENSG00000122678",9.478210809,9.623931451,9.359210961,9.361364309,9.587586442,9.936945488,9.565268576,9.588107274,9.43783429,10.03169704,10.06511509,9.609721608,9.653645228,9.03207393,9.531972331,9.077771305,9.571192627,9.961491902,9.949838709,9.8353993,9.253430905,10.87755379,9.323052785,9.356167674,9.467853329,9.473585239,9.622861693,9.755834117,9.511599002,9.822501957,9.572051201,9.589402978,9.383829524,9.430691557,9.390887831,9.840549645,9.543115069,10.22642692,9.480453893,9.581541252,9.409927164,9.635397589,9.61779473,9.855560004,9.509498979,10.20357016,9.492327078,8.568873816,9.652218557,8.935995944,9.392291305,9.130141202,9.194428961,8.816400406,9.65705214,9.508456968,9.228435668,9.770510831,9.505575795,9.451651235,9.332568464,9.665085172,9.166357869,9.340040206,9.492447369,9.334441294,9.523047954,9.118083929,9.275643322,9.226630804,9.694780664,9.709242704,9.910490007,9.134864404,8.334304486,9.334566478,9.616263499,9.35643594,9.471355432,9.293179927,9.347846728,9.717661258,9.690368566,9.383735863,9.539700875,9.439459927,10.89745148,9.375071547,9.600996428,9.465834263,10.1688779,9.460908919,9.276517401,9.640652317,9.816265764,9.529174863,9.501379954,9.670558636,9.343755582,9.56859912,9.500710539,9.495110417,9.973296059,9.826983508,9.668917893,9.998454561,9.529639312,9.744012631,9.967152644,9.523179293,9.565040334,10.8668669
"ENSG00000155961",7.963507731,7.737775778,7.443138174,7.047494293,7.655855087,7.830559232,7.40417253,7.436795054,6.77451217,8.438707834,8.231176297,7.829005767,7.072091751,7.159352445,6.786156774,6.91900651,7.335494744,7.48308898,7.419579368,7.476095792,7.058511388,6.540829617,7.355096495,7.064893857,7.634392021,7.193858948,7.22328941,7.735936964,6.867495211,8.018896991,7.753633231,7.242401626,7.442147197,7.675769073,7.633820541,6.773614422,7.575222793,7.155109202,7.433784391,7.45874712,6.77252387,7.496799272,7.85560327,8.129195941,7.791402795,6.83211531,7.162565234,7.825073732,7.502771906,7.456546547,7.830594701,7.428156756,6.744869264,7.196412016,7.397825361,7.636056747,7.748736838,7.462101383,7.363054724,7.459322876,7.625784662,7.073317583,7.376304703,7.541953341,7.440589611,7.032827521,7.755278695,7.208737518,7.545919956,7.461348432,7.386332714,7.603237564,7.395617208,6.967606671,7.904213198,6.941823171,7.611459584,7.691521552,7.659840186,7.287434353,6.832761301,8.157154133,7.734563019,7.257579018,7.690266922,7.658657476,6.854104643,7.25018022,7.243408022,7.595503603,7.720549441,7.035528388,7.511680597,6.840816033,7.276776752,6.953491516,7.86118868,6.613228482,7.109715938,7.269278995,7.257814859,6.601740911,7.335115564,7.204544721,7.893736736,7.764541943,7.02337632,7.40298851,7.636454968,7.609201613,7.442190457,7.634867742
"ENSG00000168397",10.44191163,10.92335793,10.98302932,11.27655066,10.85321787,11.3710864,10.35085858,10.59172186,10.70685989,10.41056643,10.53101229,11.11699235,10.990801,11.18222524,10.99588532,11.17021518,11.33116497,11.29679799,10.47700177,11.11239977,11.03183868,12.0500196,11.03785212,11.18693066,11.16048703,11.29272021,11.51038406,10.93670079,11.5357668,11.41273919,11.13984279,11.02018287,11.16995704,11.11849183,11.12803115,11.4573281,11.23564134,11.87725895,11.07605434,11.24217262,11.32572365,11.23954527,11.10333068,11.45702553,10.74906746,11.49365385,11.07303088,11.07268617,11.04041642,11.30066573,11.36830823,11.36039687,11.31268484,11.44595646,11.32845147,10.83128629,11.35217852,11.20296279,11.47762896,11.48185641,11.32523083,11.0321712,11.39281744,11.04707368,11.490596,11.45219073,11.33668876,11.3448689,11.17718462,11.14273062,11.06987153,11.21619112,11.09767661,11.14444029,10.47367703,11.40725615,11.42423165,11.27627769,11.58748194,11.00853502,11.70937904,11.25324349,11.0868395,11.25314877,11.22452131,11.30780379,12.24600206,11.38263773,10.58519586,10.62174973,11.29736057,10.63237998,10.77062801,10.56808463,10.7292773,10.71336776,10.61898953,10.76701035,10.45765429,10.41576254,10.41709982,10.79874645,10.72628132,10.5257088,10.77846475,11.50834291,11.3058396,11.37852747,11.05319801,10.49798424,10.98859921,11.88018529
"ENSG00000122884",9.338493983,9.437353011,9.880131563,10.13736615,9.25819465,9.526975559,9.750628148,9.64671664,9.760631767,8.675520642,9.500210747,10.05213077,9.696690548,9.828120207,9.553408529,10.14672189,10.05524162,9.491346691,9.607851832,9.138785064,10.06907682,10.65493172,9.926364101,10.18769296,9.628974827,10.29088602,9.612248684,10.14390193,9.856563055,9.406430565,9.913791083,10.22540933,9.879892353,9.648944899,9.861779357,10.11539241,9.471426881,8.946843102,9.755787793,9.749586538,9.784334922,9.705226455,9.409160157,9.49689896,10.33567582,10.06889862,9.845365453,9.323005252,9.920776786,9.878131714,9.781280494,9.958515274,10.02421357,10.16180326,9.942630623,10.07648081,9.668565035,9.54124041,10.22354419,9.809437723,9.731132711,10.59395227,9.859246727,9.81952368,9.821309295,9.967669997,9.59663389,9.781785864,10.11692113,9.77630301,10.09700971,9.72755584,9.696278955,9.951010226,8.364814244,9.707933477,10.2243391,9.771442283,9.949870462,9.858927279,10.04659138,10.17644221,9.684093807,9.884294279,9.663133835,9.719007264,8.8054983,10.15159261,9.230719654,9.374857568,9.905937204,9.537951694,9.457790037,9.409272784,9.634370599,9.778136553,9.399916296,9.590657487,9.561690586,9.716964223,9.313647646,9.079768873,9.653752692,9.061894916,9.450407539,9.484535504,9.414108856,9.42439797,9.298177128,9.425689409,9.434582653,9.035094799
"ENSG00000221978",11.61749291,12.00563529,11.63939985,11.9866534,11.67873716,12.24853258,11.72930919,11.64831473,11.62652751,11.89086053,11.83608305,11.7494255,11.77942617,11.35172101,11.58333864,11.45947482,11.54850156,11.88490954,11.95594529,11.80614743,11.13470364,11.71551902,11.73051053,11.48698298,11.83974126,11.49560421,11.39927015,11.69366238,11.67733024,11.69168669,11.81358449,11.67510353,12.32622598,11.73613864,11.58301449,11.6509875,12.55940517,11.54035797,11.839714,12.03649818,11.27628489,11.89012676,11.83299044,11.84463383,11.50635081,12.29433717,11.70359431,9.033348217,12.12605496,10.56931152,11.50773158,11.60151435,11.55222767,11.35141611,11.89308266,11.57061803,11.91125351,11.71729401,11.81096468,11.45357024,11.64785679,11.31343905,11.67204074,11.48782472,11.8321967,11.46496867,11.36775874,11.5911987,11.68359623,11.84491392,11.95648289,11.90957215,12.25610746,11.44879397,11.5709979,11.77855314,11.91222742,11.32124353,11.9675642,11.44667773,11.67017481,11.40833161,12.12535505,11.54402094,11.80019635,11.48499861,11.81332475,11.68723074,11.64693278,11.81500686,12.07669309,11.64229132,11.72801185,11.39119117,11.95188172,11.81402711,11.9507139,11.66241027,11.31353603,11.92870576,11.55857349,11.78005047,11.83600477,11.51485002,11.65013176,11.72349498,11.10535214,11.40053853,11.92943312,11.59406356,11.91158864,11.9030701
"ENSG00000110060",7.632298299,7.053483897,7.778416688,7.577117542,7.779022515,7.954446319,7.504879678,7.418112146,7.71754832,7.148950117,7.576905533,7.991150138,7.579204288,7.531457086,7.394127616,7.448913351,7.594658973,7.599778868,7.372017681,8.867044826,7.750029389,7.959320371,7.472779687,7.429489673,7.884035799,7.357558981,6.922182212,7.559221429,8.011858883,7.779706626,7.607763672,7.444254174,7.704718439,7.533434254,7.579614312,6.649699902,7.294059628,7.846678091,7.231259295,7.171231639,7.813765343,7.430608085,7.705528077,7.261756197,8.058777415,7.336146097,7.440728987,8.196952791,7.117494237,7.176408883,7.667303511,7.363214895,7.563644284,7.213705601,7.151627996,7.748106902,7.129197256,7.868213777,7.446139081,7.158758991,7.605620567,7.689495269,7.195813042,7.27405925,7.685473087,7.657988275,8.073831109,7.418328028,7.653134424,7.399843394,7.435534855,7.405741498,7.298688454,7.46973015,7.460808378,7.481416685,7.336808369,7.924166104,7.71008526,7.508814603,7.736625366,9.57382176,7.657337426,7.778094187,7.625904507,7.522389369,7.031634501,7.446235916,7.524415012,7.333702788,8.280768902,7.220764414,7.238246779,6.808670588,7.533223562,7.35665418,7.188917089,7.329630803,7.787595917,7.695393684,6.888511266,7.641826546,7.009751265,7.586341469,8.022754251,7.866996552,7.486686299,7.65884569,7.738551873,7.696415685,7.547868184,8.007301817
"ENSG00000141569",9.231403939,9.155116254,9.582443187,9.423204587,9.517788779,9.812500367,8.836427667,9.237470154,8.832208292,9.515928565,9.1253294,9.596925566,9.145036296,9.056577619,8.981409373,8.942752415,9.453655097,9.135046899,9.176318055,9.205265125,9.269894415,7.959320371,9.463531879,9.000870461,9.286317169,9.351292601,8.49044834,9.824031432,9.384547062,9.390648064,9.394838553,9.099301082,9.704168311,9.189759242,9.272100843,7.712337856,9.498975002,9.581662517,9.218102996,8.926339662,8.424973195,9.419314386,8.725162079,8.819192779,8.781196271,9.460596129,9.038404958,8.769574149,9.648726634,8.804868022,9.313901384,9.290326722,8.99437516,9.213770686,9.643420196,9.333696956,8.98595571,9.29705863,9.127504589,8.754087817,9.508108602,8.350169219,9.530423209,9.054966704,9.255152077,9.010893605,9.505356044,9.141342949,9.418861988,9.226630804,9.782559137,9.580282012,9.566025926,9.213632576,9.50536035,9.24632557,9.462946738,9.229355223,9.520696275,8.597824656,8.861001015,9.651253397,9.635054517,9.156300752,9.129018453,9.481965517,9.625252619,9.59047615,9.028140326,9.042775936,9.222319399,9.157046021,8.694989496,8.478653256,9.2734293,8.795744927,8.852380715,8.855361147,8.892324651,8.992062723,8.801417285,8.896728524,8.888439556,9.086953864,9.354550759,9.249913799,8.605868721,8.916459256,9.389565665,9.158252602,9.111433065,9.726311049
"ENSG00000204859",9.058246251,9.413063052,9.316304917,9.946375546,9.205815436,9.706556003,9.139662042,9.321534588,9.590199435,9.268795245,8.847969299,9.599066174,9.490301923,9.814966594,9.38822432,9.441781638,9.984585896,9.934303456,9.113885791,9.902333892,9.88940884,11.10476187,9.302967581,9.49719706,9.521266077,9.62072837,9.861042556,9.411980371,9.762303733,10.20905564,9.541563613,9.624864594,9.383829524,9.53100639,9.683232804,9.634914296,9.469438769,10.87353825,9.508238523,9.59459863,9.925070053,9.707658645,9.246631592,9.897774363,9.612506294,9.972244742,9.343380199,9.429571199,9.45300624,9.289830901,9.941062034,9.690287663,9.726182641,9.572323421,9.482061788,9.277429786,9.540529093,9.828129173,9.939566046,10.10329463,9.42441364,9.360494736,9.691409092,9.811300052,9.537348767,9.791701946,9.78600551,9.766948022,9.496106463,9.751720089,9.274980396,9.350329817,9.499290755,9.724054328,9.545437717,9.420376437,10.19596704,9.578883607,9.801975808,9.589471655,9.812248223,9.730582296,9.630710038,9.899646672,9.722018518,9.836947331,10.70708487,10.12244532,9.20058025,9.230020966,9.981291782,9.503066525,9.549402592,9.636576146,9.372792534,9.259023634,9.050977626,9.480114178,9.337141236,9.476972829,8.999082345,9.720472038,9.188930927,9.6066435,9.308766081,10.04173924,9.817222492,9.902141455,9.35880375,9.416394946,9.398897659,10.92518596
"ENSG00000157869",8.889693761,9.230426745,9.403799609,9.168375139,9.195105567,9.575237086,8.840229846,8.98768832,8.904536894,7.845523437,8.685998005,9.015894471,9.085668088,9.750788707,8.819172836,9.119175961,9.280266068,8.820732202,8.529382932,9.016129227,9.141538266,9.063334237,9.261931977,9.237377451,9.051947815,9.608515392,9.606912621,9.185064365,9.569128242,9.283594544,9.259282328,9.330683944,9.239494948,9.367276547,9.576006674,9.576697568,9.198713616,8.385574038,9.315769816,9.049063016,9.974486915,9.380165171,9.435510109,9.558065028,8.761671497,9.016838074,9.481114395,9.440937344,9.349162784,9.230959152,8.987816025,9.487605318,9.668437594,9.669476406,9.35149545,9.190258802,9.563091697,9.477288959,9.544032019,9.633257608,9.299586435,9.308257954,9.370688937,9.780336542,9.403182255,9.6052377,9.336646271,9.692615606,9.26991207,9.408409307,9.230425745,9.204822075,9.167725974,9.739513293,9.332817293,9.573155648,9.727433523,9.742077668,9.446033729,9.384260365,9.662413819,9.132972576,9.105980285,9.680551046,9.432237518,9.459234511,8.24819548,9.566226617,8.672151644,8.609216228,9.0040679,8.655124856,8.761974396,9.255438209,9.043400409,8.918625034,8.939393725,8.671366623,8.827521558,8.643949572,8.712044562,8.875047729,8.804580468,8.824031136,8.947238836,8.799281908,8.897370589,8.83372202,9.139280742,8.827446007,9.299152129,8.71474085
"ENSG00000133943",11.16676003,10.81574346,10.97617543,11.26817443,10.85717157,11.36337268,11.28604053,11.1427021,11.32706867,11.19823094,10.28344809,11.36370761,10.70677254,11.14466014,10.72136052,11.28634511,10.92070727,11.66029305,10.76152345,12.04342242,11.67344161,10.10028723,10.8697227,10.99297929,10.84933179,11.19910257,11.16934502,11.07000518,11.528207,11.62516307,10.89586715,11.23078703,10.75942746,10.60763271,10.85250066,11.20269082,10.73090351,11.08555949,10.57472761,11.17140348,10.51116426,11.04109829,10.96485045,11.42985916,11.77519071,11.35830427,10.79673585,10.65914703,10.93036888,10.31174398,11.07868834,10.92757118,11.21498094,10.82889577,11.28028624,11.21990647,10.83417853,11.54289605,11.1791105,11.5546813,11.12739554,11.60664185,11.11008943,10.99000979,11.16687347,11.09673765,10.99999399,10.69301687,11.30462745,11.1003863,11.41143064,11.13528792,10.93467449,11.10056602,10.82730719,11.05445741,11.94332914,10.86762178,11.30274146,10.84365635,10.95366888,10.25245197,11.52791232,11.59598183,11.88103098,10.7450728,10.69518088,11.44186551,10.809055,11.12830332,11.43199566,11.24149707,10.51460012,11.35203301,11.27766634,10.95346924,10.93145544,10.95351489,11.1196965,11.0609478,11.06737045,10.06930971,11.31773473,10.58821051,11.0949427,10.97711778,10.55201349,10.74099609,10.95220981,10.73686856,11.04868358,10.9919534
"ENSG00000136631",9.734686583,9.546918835,10.00865682,10.32455482,9.832526881,9.976144219,10.05277756,9.814552583,9.992960211,9.076637902,9.313992057,9.876374347,9.945299874,10.22346216,9.510211111,10.14272642,10.13704384,9.552297325,9.47345572,9.291213001,10.3572486,8.701427847,9.88110967,10.16319806,9.897364207,10.1456644,9.236957192,10.22515865,10.54082213,9.621059861,9.943521786,10.01041706,9.973948249,9.556802941,10.22868461,9.634914296,9.667933455,9.543159582,9.618931079,9.365078393,9.675593394,10.01792696,9.857288425,9.368874922,9.823879066,10.25476958,9.889804068,10.13159175,9.97100487,9.567136963,9.882881713,10.13541067,10.35428463,9.996292114,10.07607774,10.12918358,9.717416161,9.667071823,10.40574077,9.923985248,10.33175082,9.588062386,10.06185822,10.21805519,9.863473988,10.1438528,10.00303921,10.01129283,9.925328265,9.819270825,10.30350283,9.921088267,9.787184537,10.26810835,8.662945898,10.09419492,10.06019765,10.07591926,10.15198723,9.874692488,10.11800887,10.05479476,10.00243779,10.37962554,9.601731761,10.09640957,8.891988796,10.40468986,9.240626717,9.630374312,10.10785846,9.443692763,9.438744026,9.853979922,9.868921442,9.81343141,9.439508606,9.705988621,9.97722137,9.876569969,9.452325085,9.384173327,9.470422052,9.299441604,9.785884272,9.434812063,9.281518509,9.331982773,9.867544292,9.560205856,9.877169405,9.375303913
"ENSG00000100347",9.87545194,9.693364372,10.0762063,9.531422644,10.04571652,9.869142697,9.255653714,9.625503247,9.43783429,9.955730773,10.20639127,9.816963914,10.20564318,10.71873223,9.961264119,10.31828792,10.03085926,9.670613314,9.882806264,9.661626744,9.684045513,9.857435246,10.00663085,9.927818734,10.19411625,9.811754361,10.08845111,9.708827583,10.39419723,9.888512141,10.1349556,10.05897808,10.32136767,10.50850195,10.41544837,9.627764971,10.07684223,10.14104106,10.21202777,9.629041022,9.811793499,10.2280237,10.77208483,9.78164284,9.63046605,9.935042614,10.16050493,11.01317533,9.990431378,10.29065344,10.03231186,10.60874996,10.27509616,10.32705761,9.708453143,9.675711473,10.38881586,9.969380715,10.23963924,10.05542418,10.33618131,9.905489267,9.974723453,10.25401217,10.41311542,10.30942374,10.37952534,10.30465022,9.875986041,10.05950415,9.630786139,9.815776668,9.992091696,10.24959715,9.532202556,10.23577958,10.1872199,10.33234886,10.61645479,10.06416863,10.29323747,11.01428371,10.0600628,10.40382718,9.863690055,10.47321225,9.686761805,10.3011382,9.489254055,9.467791843,9.944892416,9.527779081,9.443529291,9.330634808,9.483208455,9.317550909,9.463481434,9.406583357,9.460918049,9.619776103,9.417574437,9.852065778,9.441081281,9.699592206,9.749845529,9.868231035,9.773524716,9.79612121,9.92394346,9.537533537,10.05555669,10.23175918
"ENSG00000182165",7.722062935,7.137307277,7.600236394,7.228400349,7.634188442,7.647247202,7.492390573,7.491301565,7.085626805,7.062238804,7.651175347,7.644966043,7.700877672,7.553603868,7.157430418,7.285413897,7.396346612,6.615039537,7.335169942,6.985141044,7.058511388,7.41614685,7.363280828,7.447510018,7.515592155,7.577787938,7.44145203,7.290783262,7.494126333,7.176265281,7.384592738,7.70298488,7.588575045,8.142476171,7.542214909,7.168795921,7.720532285,8.028529753,7.823188154,7.35129153,7.509147011,7.722982882,7.773231849,7.310759928,7.187997682,6.91011039,7.45678143,7.825073732,7.596217026,7.655507188,7.213443456,7.829840585,7.234292411,7.344216272,7.747012414,7.53496623,7.848514716,7.949549644,7.481440546,7.644513563,7.812397894,7.39341449,7.573998479,7.627801477,7.312741225,7.46599325,7.53966694,7.859978717,7.436448492,7.939215118,7.138263171,7.659015453,7.257781822,7.603649015,5.234901474,7.432138714,7.57212578,8.066331118,7.450934706,7.494690464,7.550225735,7.57132072,6.963252808,7.662906942,7.300630094,7.782382199,8.021171299,7.02539724,7.253827213,7.511240482,6.998887358,7.372822391,6.889054168,6.67014528,6.892682533,7.034597397,7.505678342,7.003262696,7.052713217,7.308959747,7.062809814,7.01770627,7.021316578,7.561870051,7.158142292,6.914083452,7.382160665,7.171732892,7.6072118,7.004021398,7.746776537,7.855341651
"ENSG00000175309",11.45068513,11.66322773,11.66883942,11.91565759,11.56630524,11.84966302,11.70323443,11.7482904,11.66914767,11.60182241,11.17903374,12.02315668,11.15796142,12.34458862,11.7188402,11.67057159,11.99123394,12.01874674,11.3079467,12.2492658,11.81988284,13.34910577,11.46149181,11.70253368,11.30825779,11.93244007,11.69860041,11.85978503,12.3572878,11.9273753,11.62796241,11.84623977,11.58468661,11.69810147,11.83723718,11.94448628,11.8820278,12.1335776,11.67555014,11.81483107,12.64363304,11.78370595,11.71639962,12.043342,11.23014233,12.12734654,11.56526077,10.45617963,11.81935973,11.47454723,12.0206752,11.76001067,12.03711253,11.81449947,11.92716452,11.52444695,11.71695653,11.54009666,11.98725266,12.03089869,11.86766645,11.49102655,11.84366866,12.05020195,11.67585835,12.3957391,11.46629457,11.98277051,11.6626832,11.87691616,11.74025783,11.55382302,11.51923971,11.88195408,11.35553874,11.96067038,11.73125908,11.66527727,12.09892989,11.7470627,12.50798769,10.60566908,11.67569076,11.84897307,11.71269268,11.65281026,11.70969138,11.99548412,11.96269863,11.46185222,11.71661589,11.33525852,11.28909153,11.77338396,11.7823264,11.55526139,11.26965128,11.85015196,11.56559039,12.01776362,11.28919266,11.37647752,11.59870091,11.71786819,11.39782017,12.09527229,11.41240621,11.74426928,11.68080452,11.53486572,11.89970409,12.59932374
"ENSG00000235706",7.041317601,7.615286349,6.938558525,7.757870017,7.182869784,7.434892051,6.951469956,6.752161423,6.642790909,8.072543658,6.399545083,7.500259981,7.41682225,7.345912711,7.343243019,7.178548929,7.396346612,6.951248613,7.47670158,7.648160197,6.816987421,8.717816808,7.018814309,7.100608945,7.08650494,7.369798667,7.490728085,6.795726487,7.128607293,7.64915746,7.399705366,7.369442718,6.505224055,7.754459943,7.257446795,7.565215698,7.671439254,7.889219321,7.569922449,7.194764781,7.112290223,7.603873105,7.734958969,8.391261215,7.499591505,7.426670705,7.268296785,6.950335497,7.596217026,7.349637508,7.024662372,7.409010993,7.227060043,7.462766921,7.151627996,6.842125742,7.611459899,8.01227001,7.727260189,7.807230996,7.385118998,7.343918558,7.484033494,7.385229722,7.802697463,7.535160118,7.638030708,7.418328028,7.450639563,7.670901413,7.094900937,7.376018408,7.432453912,7.344118468,7.051943856,7.265720593,7.346321607,7.118178823,7.659840186,7.109019138,7.837257219,8.167718592,7.759355563,7.657169036,7.972995433,7.413690978,7.280174287,7.529501448,7.063816218,6.742426393,7.568645546,7.131580354,7.226480579,7.096574353,7.203854323,6.938140257,7.207682895,7.25277061,6.955599077,7.142234485,7.21254055,7.094542806,6.97437882,7.23663568,7.215796422,7.06463367,7.176119838,7.102229045,7.51014422,7.079835336,7.454358994,7.887107734
"ENSG00000168434",9.157887723,8.689472588,8.916974966,8.574858403,8.76325797,8.68675744,9.208766632,9.02066477,9.255564445,9.603976942,9.413561877,8.89522862,8.75042733,8.721001994,8.669334282,8.551946714,8.449523174,8.766635254,9.181262676,8.782245871,8.973915758,9.125871155,8.271372565,8.866094115,8.689344856,8.423393834,8.393664861,8.794875873,8.793653848,8.600482455,8.563138653,8.866491867,8.849894946,7.983810029,8.460007177,7.739928544,8.319478758,9.271901992,8.345820992,8.071716626,8.632508208,8.504138022,8.497996037,8.186943466,8.336922861,8.636716652,8.570625523,8.0027931,8.226977136,8.05037618,8.590079984,8.504124106,8.545028297,8.286243636,8.715757112,8.801608963,8.371676441,8.300858785,8.736676494,8.133308689,8.601770811,8.354178117,8.408521675,8.377337584,8.28742308,8.312024371,8.372661747,8.407538656,8.466243703,8.339363757,8.76394001,8.611149767,8.558655052,8.422703087,8.989055765,8.523152216,8.574498277,8.446867428,8.648193129,8.542508903,8.504364545,8.62221155,8.723229192,8.753428687,8.454138849,8.470747355,9.741887526,8.649544146,8.942578824,9.332493148,8.811790769,8.896680027,8.918534294,9.323036382,8.951163678,9.233495892,8.863552476,9.17296497,9.11786851,9.271664894,9.132460232,8.731968341,9.325910143,8.957015298,8.94524039,9.027969182,8.832285883,8.906971216,8.760334075,8.913937154,8.748810775,9.456851893
